Activity,time,seconds_elapsed,dBFS
Classroom,1.78E+18,386.015,-45.64881141
Classroom,1.78E+18,386.131,-44.37542982
Classroom,1.78E+18,386.247,-47.70205825
Classroom,1.78E+18,386.3619998,-28.9673165
Classroom,1.78E+18,386.4780002,-24.10761887
Classroom,1.78E+18,386.593,-28.00318179
Classroom,1.78E+18,386.708,-31.30143654
Classroom,1.78E+18,386.824,-38.0107893
Classroom,1.78E+18,386.939,-29.39445244
Classroom,1.78E+18,387.055,-31.83349441
Classroom,1.78E+18,387.1699998,-29.15541154
Classroom,1.78E+18,387.285,-30.84617655
Classroom,1.78E+18,387.401,-35.05516235
Classroom,1.78E+18,387.516,-33.05418306
Classroom,1.78E+18,387.631,-32.10692271
Classroom,1.78E+18,387.747,-35.34497308
Classroom,1.78E+18,387.861,-32.08558145
Classroom,1.78E+18,387.977,-30.17941278
Classroom,1.78E+18,388.092,-29.28568317
Classroom,1.78E+18,388.208,-34.87698401
Classroom,1.78E+18,388.323,-37.09142406
Classroom,1.78E+18,388.4380002,-36.50481202
Classroom,1.78E+18,388.553,-35.37604964
Classroom,1.78E+18,388.669,-35.85605517
Classroom,1.78E+18,388.784,-37.3806591
Classroom,1.78E+18,388.9,-42.2463232
Classroom,1.78E+18,389.015,-40.70859476
Classroom,1.78E+18,389.1299998,-33.62031955
Classroom,1.78E+18,389.2460002,-39.91217375
Classroom,1.78E+18,389.3619998,-38.2026327
Classroom,1.78E+18,389.477,-34.65928114
Classroom,1.78E+18,389.593,-41.39664956
Classroom,1.78E+18,389.708,-40.26019122
Classroom,1.78E+18,389.823,-35.50147983
Classroom,1.78E+18,389.9379998,-38.09553036
Classroom,1.78E+18,390.055,-38.44301228
Classroom,1.78E+18,390.1699998,-39.47714874
Classroom,1.78E+18,390.285,-38.55451432
Classroom,1.78E+18,390.4,-38.85130158
Classroom,1.78E+18,390.516,-38.42088262
Classroom,1.78E+18,390.6300002,-41.52207975
Classroom,1.78E+18,390.745,-38.22421256
Classroom,1.78E+18,390.861,-38.03189719
Classroom,1.78E+18,390.976,-40.73740371
Classroom,1.78E+18,391.092,-36.6658321
Classroom,1.78E+18,391.207,-39.6282115
Classroom,1.78E+18,391.3219998,-35.29856573
Classroom,1.78E+18,391.437,-39.60285122
Classroom,1.78E+18,391.553,-44.5080414
Classroom,1.78E+18,391.668,-44.11613027
Classroom,1.78E+18,391.783,-39.60285122
Classroom,1.78E+18,391.899,-36.26012289
Classroom,1.78E+18,392.0140002,-40.9122933
Classroom,1.78E+18,392.1299998,-44.7336616
Classroom,1.78E+18,392.245,-38.71306169
Classroom,1.78E+18,392.361,-40.8828994
Classroom,1.78E+18,392.476,-44.24481247
Classroom,1.78E+18,392.592,-39.50214413
Classroom,1.78E+18,392.707,-36.77486143
Classroom,1.78E+18,392.8220002,-37.40028824
Classroom,1.78E+18,392.9379998,-37.61918822
Classroom,1.78E+18,393.053,-39.85984895
Classroom,1.78E+18,393.168,-43.98932671
Classroom,1.78E+18,393.283,-41.15109569
Classroom,1.78E+18,393.3980002,-35.82321623
Classroom,1.78E+18,393.513,-43.11202398
Classroom,1.78E+18,393.628,-41.365573
Classroom,1.78E+18,393.744,-46.44624166
Classroom,1.78E+18,393.859,-47.38617291
Classroom,1.78E+18,393.9740002,-45.01237716
Classroom,1.78E+18,394.089,-46.90349931
Classroom,1.78E+18,394.204,-45.3492683
Classroom,1.78E+18,394.32,-44.82557664
Classroom,1.78E+18,394.435,-38.80497672
Classroom,1.78E+18,394.551,-41.09077677
Classroom,1.78E+18,394.6659998,-43.7820164
Classroom,1.78E+18,394.781,-38.05305649
Classroom,1.78E+18,394.897,-36.1573301
Classroom,1.78E+18,395.012,-35.67695832
Classroom,1.78E+18,395.128,-31.78188469
Classroom,1.78E+18,395.243,-35.61273703
Classroom,1.78E+18,395.3580002,-36.39910009
Classroom,1.78E+18,395.4739998,-31.28198325
Classroom,1.78E+18,395.5900002,-31.20460287
Classroom,1.78E+18,395.705,-31.78188469
Classroom,1.78E+18,395.82,-44.0736564
Classroom,1.78E+18,395.936,-44.82557664
Classroom,1.78E+18,396.052,-47.32435137
Classroom,1.78E+18,396.167,-39.03911191
Classroom,1.78E+18,396.2819998,-35.16081305
Classroom,1.78E+18,396.3980002,-36.39910009
Classroom,1.78E+18,396.5139998,-35.13049577
Classroom,1.78E+18,396.629,-38.39880919
Classroom,1.78E+18,396.744,-41.61735554
Classroom,1.78E+18,396.86,-41.30375146
Classroom,1.78E+18,396.975,-42.8137667
Classroom,1.78E+18,397.0899998,-42.92441647
Classroom,1.78E+18,397.205,-44.82557664
Classroom,1.78E+18,397.321,-37.82309171
Classroom,1.78E+18,397.436,-36.68390888
Classroom,1.78E+18,397.551,-26.62058391
Classroom,1.78E+18,397.6659998,-26.5357877
Classroom,1.78E+18,397.7820002,-29.1706366
Classroom,1.78E+18,397.897,-36.79316679
Classroom,1.78E+18,398.013,-30.9577741
Classroom,1.78E+18,398.128,-32.55638762
Classroom,1.78E+18,398.243,-37.84374781
Classroom,1.78E+18,398.3580002,-35.88901874
Classroom,1.78E+18,398.473,-38.46519847
Classroom,1.78E+18,398.589,-38.05305649
Classroom,1.78E+18,398.704,-35.252405
Classroom,1.78E+18,398.819,-36.26012289
Classroom,1.78E+18,398.935,-34.26694847
Classroom,1.78E+18,399.051,-39.08670595
Classroom,1.78E+18,399.1660002,-37.49910488
Classroom,1.78E+18,399.2819998,-36.95967457
Classroom,1.78E+18,399.397,-40.34252255
Classroom,1.78E+18,399.512,-36.61182639
Classroom,1.78E+18,399.628,-37.59905869
Classroom,1.78E+18,399.744,-34.80380843
Classroom,1.78E+18,399.86,-42.21205929
Classroom,1.78E+18,399.975,-36.17437798
Classroom,1.78E+18,400.091,-40.28754838
Classroom,1.78E+18,400.207,-40.31499197
Classroom,1.78E+18,400.3219998,-32.08558145
Classroom,1.78E+18,400.4380002,-40.17863297
Classroom,1.78E+18,400.553,-37.47925141
Classroom,1.78E+18,400.669,-34.60213692
Classroom,1.78E+18,400.784,-32.92409923
Classroom,1.78E+18,400.899,-35.93869985
Classroom,1.78E+18,401.0140002,-39.88597195
Classroom,1.78E+18,401.1299998,-41.52207975
Classroom,1.78E+18,401.245,-45.15516213
Classroom,1.78E+18,401.36,-45.20328352
Classroom,1.78E+18,401.476,-43.70045816
Classroom,1.78E+18,401.591,-41.4278377
Classroom,1.78E+18,401.707,-41.58548068
Classroom,1.78E+18,401.8220002,-38.57698753
Classroom,1.78E+18,401.937,-36.64779286
Classroom,1.78E+18,402.052,-37.94777169
Classroom,1.78E+18,402.167,-42.49003148
Classroom,1.78E+18,402.283,-38.07426746
Classroom,1.78E+18,402.3980002,-36.54033718
Classroom,1.78E+18,402.5139998,-35.51728673
Classroom,1.78E+18,402.629,-37.63936451
Classroom,1.78E+18,402.745,-41.03087384
Classroom,1.78E+18,402.861,-38.78190662
Classroom,1.78E+18,402.976,-37.09142406
Classroom,1.78E+18,403.091,-40.01777857
Classroom,1.78E+18,403.207,-39.96481566
Classroom,1.78E+18,403.3219998,-40.42564174
Classroom,1.78E+18,403.439,-36.08947124
Classroom,1.78E+18,403.549,-35.56488077
Classroom,1.78E+18,403.664,-32.52269957
Classroom,1.78E+18,403.779,-35.16081305
Classroom,1.78E+18,403.895,-34.26694847
Classroom,1.78E+18,404.0099998,-35.39162972
Classroom,1.78E+18,404.125,-44.28813371
Classroom,1.78E+18,404.24,-41.4278377
Classroom,1.78E+18,404.356,-44.28813371
Classroom,1.78E+18,404.472,-38.33292349
Classroom,1.78E+18,404.587,-40.82440834
Classroom,1.78E+18,404.7020002,-43.34263636
Classroom,1.78E+18,404.817,-43.34263636
Classroom,1.78E+18,404.932,-44.4194091
Classroom,1.78E+18,405.048,-40.42564174
Classroom,1.78E+18,405.164,-39.65364604
Classroom,1.78E+18,405.279,-39.2553693
Classroom,1.78E+18,405.395,-42.70450879
Classroom,1.78E+18,405.5100002,-46.28079114
Classroom,1.78E+18,405.625,-40.39784687
Classroom,1.78E+18,405.74,-40.85360464
Classroom,1.78E+18,405.856,-44.64270905
Classroom,1.78E+18,405.971,-42.66839277
Classroom,1.78E+18,406.0860002,-38.31107218
Classroom,1.78E+18,406.2019998,-39.01541234
Classroom,1.78E+18,406.317,-36.90381656
Classroom,1.78E+18,406.432,-41.74603774
Classroom,1.78E+18,406.548,-38.80497672
Classroom,1.78E+18,406.663,-47.02167651
Classroom,1.78E+18,406.779,-46.11843333
Classroom,1.78E+18,406.8940002,-35.92210788
Classroom,1.78E+18,407.0099998,-36.54033718
Classroom,1.78E+18,407.125,-41.9427078
Classroom,1.78E+18,407.24,-42.38474668
Classroom,1.78E+18,407.355,-42.11007116
Classroom,1.78E+18,407.4700002,-41.81110089
Classroom,1.78E+18,407.5859998,-47.51115189
Classroom,1.78E+18,407.701,-46.01185666
Classroom,1.78E+18,407.816,-37.18676958
Classroom,1.78E+18,407.931,-36.97837401
Classroom,1.78E+18,408.0460002,-39.80783748
Classroom,1.78E+18,408.161,-37.84374781
Classroom,1.78E+18,408.277,-36.88527677
Classroom,1.78E+18,408.392,-40.23291996
Classroom,1.78E+18,408.507,-35.37604964
Classroom,1.78E+18,408.623,-35.53312245
Classroom,1.78E+18,408.7379998,-40.17863297
Classroom,1.78E+18,408.853,-34.6449598
Classroom,1.78E+18,408.968,-36.86677646
Classroom,1.78E+18,409.084,-37.16761657
Classroom,1.78E+18,409.2,-34.30814644
Classroom,1.78E+18,409.315,-33.89157383
Classroom,1.78E+18,409.431,-36.00538647
Classroom,1.78E+18,409.5459998,-32.84232159
Classroom,1.78E+18,409.661,-32.98298684
Classroom,1.78E+18,409.777,-35.59675563
Classroom,1.78E+18,409.892,-33.68413975
Classroom,1.78E+18,410.008,-34.37724696
Classroom,1.78E+18,410.123,-36.31197911
Classroom,1.78E+18,410.239,-35.93869985
Classroom,1.78E+18,410.3539998,-35.79050098
Classroom,1.78E+18,410.469,-34.01047
Classroom,1.78E+18,410.585,-31.23353979
Classroom,1.78E+18,410.701,-34.14451416
Classroom,1.78E+18,410.816,-34.789247
Classroom,1.78E+18,410.9299998,-35.14564118
Classroom,1.78E+18,411.0460002,-39.96481566
Classroom,1.78E+18,411.161,-38.07426746
Classroom,1.78E+18,411.276,-37.20596493
Classroom,1.78E+18,411.392,-33.62031955
Classroom,1.78E+18,411.507,-34.47492064
Classroom,1.78E+18,411.621,-46.06498153
Classroom,1.78E+18,411.737,-48.30132272
Classroom,1.78E+18,411.852,-46.84500825
Classroom,1.78E+18,411.967,-47.08137358
Classroom,1.78E+18,412.083,-34.50303034
Classroom,1.78E+18,412.199,-31.79218213
Classroom,1.78E+18,412.3139998,-34.37724696
Classroom,1.78E+18,412.4300002,-40.09783342
Classroom,1.78E+18,412.545,-28.00984531
Classroom,1.78E+18,412.66,-29.56817603
Classroom,1.78E+18,412.776,-37.14850569
Classroom,1.78E+18,412.892,-36.00538647
Classroom,1.78E+18,413.008,-38.55451432
Classroom,1.78E+18,413.123,-39.67915528
Classroom,1.78E+18,413.2380002,-35.5489871
Classroom,1.78E+18,413.3539998,-34.9507813
Classroom,1.78E+18,413.4700002,-34.53123131
Classroom,1.78E+18,413.585,-36.82989365
Classroom,1.78E+18,413.701,-39.55235172
Classroom,1.78E+18,413.816,-37.55893903
Classroom,1.78E+18,413.932,-36.22572329
Classroom,1.78E+18,414.047,-43.11202398
Classroom,1.78E+18,414.1619998,-40.97138122
Classroom,1.78E+18,414.2780002,-39.42737274
Classroom,1.78E+18,414.3939998,-37.92686701
Classroom,1.78E+18,414.509,-40.23291996
Classroom,1.78E+18,414.625,-40.62273684
Classroom,1.78E+18,414.74,-40.0710664
Classroom,1.78E+18,414.855,-42.28072281
Classroom,1.78E+18,414.971,-42.6324263
Classroom,1.78E+18,415.0860002,-40.59430509
Classroom,1.78E+18,415.201,-33.58225131
Classroom,1.78E+18,415.316,-38.03189719
Classroom,1.78E+18,415.433,-37.01589411
Classroom,1.78E+18,415.548,-38.9682063
Classroom,1.78E+18,415.664,-43.18821648
Classroom,1.78E+18,415.779,-45.30033358
Classroom,1.78E+18,415.8940002,-44.91847474
Classroom,1.78E+18,416.009,-42.5609371
Classroom,1.78E+18,416.124,-38.28927571
Classroom,1.78E+18,416.24,-37.11040962
Classroom,1.78E+18,416.355,-38.46519847
Classroom,1.78E+18,416.4700002,-39.65364604
Classroom,1.78E+18,416.585,-41.90961865
Classroom,1.78E+18,416.701,-37.92686701
Classroom,1.78E+18,416.816,-41.06077366
Classroom,1.78E+18,416.931,-37.07247991
Classroom,1.78E+18,417.047,-37.18676958
Classroom,1.78E+18,417.1619998,-36.68390888
Classroom,1.78E+18,417.277,-37.20596493
Classroom,1.78E+18,417.393,-39.32866838
Classroom,1.78E+18,417.508,-44.82557664
Classroom,1.78E+18,417.623,-19.18268361
Classroom,1.78E+18,417.7379998,-16.04396439
Classroom,1.78E+18,417.8540002,-20.24927244
Classroom,1.78E+18,417.969,-28.61720806
Classroom,1.78E+18,418.084,-32.98298684
Classroom,1.78E+18,418.2,-37.3415334
Classroom,1.78E+18,418.315,-42.7407756
Classroom,1.78E+18,418.4300002,-45.05971183
Classroom,1.78E+18,418.545,-46.72919468
Classroom,1.78E+18,418.661,-39.08670595
Classroom,1.78E+18,418.776,-40.45352584
Classroom,1.78E+18,418.892,-39.83380429
Classroom,1.78E+18,419.007,-42.85049356
Classroom,1.78E+18,419.1219998,-43.9058079
Classroom,1.78E+18,419.237,-42.14393432
Classroom,1.78E+18,419.352,-43.86434773
Classroom,1.78E+18,419.468,-43.9058079
Classroom,1.78E+18,419.583,-45.05971183
Classroom,1.78E+18,419.6979998,-46.61490501
Classroom,1.78E+18,419.815,-45.8544042
Classroom,1.78E+18,419.9299998,-47.32435137
Classroom,1.78E+18,420.045,-44.82557664
Classroom,1.78E+18,420.161,-13.33510054
Classroom,1.78E+18,420.277,-15.14412545
Classroom,1.78E+18,420.391,-17.02718182
Classroom,1.78E+18,420.507,-19.85724097
Classroom,1.78E+18,420.623,-27.49857276
Classroom,1.78E+18,420.7379998,-26.99791209
Classroom,1.78E+18,420.8540002,-29.90979999
Classroom,1.78E+18,420.969,-31.12790578
Classroom,1.78E+18,421.084,-37.9687268
Classroom,1.78E+18,421.199,-39.2553693
Classroom,1.78E+18,421.315,-42.77719448
Classroom,1.78E+18,421.4300002,-38.44301228
Classroom,1.78E+18,421.545,-34.6449598
Classroom,1.78E+18,421.66,-35.8068432
Classroom,1.78E+18,421.775,-40.31499197
Classroom,1.78E+18,421.8899998,-41.68145834
Classroom,1.78E+18,422.0060002,-42.41970001
Classroom,1.78E+18,422.121,-36.29465928
Classroom,1.78E+18,422.236,-36.61182639
Classroom,1.78E+18,422.352,-38.3548299
Classroom,1.78E+18,422.467,-39.45222508
Classroom,1.78E+18,422.5820002,-39.32866838
Classroom,1.78E+18,422.6979998,-36.79316679
Classroom,1.78E+18,422.8140002,-32.57891912
Classroom,1.78E+18,422.929,-30.00153851
Classroom,1.78E+18,423.045,-28.01651394
Classroom,1.78E+18,423.16,-22.87998727
Classroom,1.78E+18,423.275,-31.25288476
Classroom,1.78E+18,423.391,-33.56959888
Classroom,1.78E+18,423.5059998,-31.14701665
Classroom,1.78E+18,423.621,-34.50303034
Classroom,1.78E+18,423.737,-31.10883686
Classroom,1.78E+18,423.852,-31.75106542
Classroom,1.78E+18,423.968,-31.56841147
Classroom,1.78E+18,424.083,-31.85422446
Classroom,1.78E+18,424.1980002,-29.94304745
Classroom,1.78E+18,424.313,-38.2675338
Classroom,1.78E+18,424.429,-36.73836604
Classroom,1.78E+18,424.544,-30.9952942
Classroom,1.78E+18,424.659,-31.30143654
Classroom,1.78E+18,424.775,-41.00107659
Classroom,1.78E+18,424.889,-33.67133814
Classroom,1.78E+18,425.005,-29.94304745
Classroom,1.78E+18,425.12,-32.99481242
Classroom,1.78E+18,425.235,-41.39664956
Classroom,1.78E+18,425.3500002,-42.28072281
Classroom,1.78E+18,425.467,-41.87665509
Classroom,1.78E+18,425.5820002,-31.38951955
Classroom,1.78E+18,425.697,-37.22520279
Classroom,1.78E+18,425.813,-28.76137552
Classroom,1.78E+18,425.929,-29.00461106
Classroom,1.78E+18,426.044,-38.33292349
Classroom,1.78E+18,426.159,-35.36049747
Classroom,1.78E+18,426.2739998,-28.67458822
Classroom,1.78E+18,426.389,-29.04206644
Classroom,1.78E+18,426.504,-37.92686701
Classroom,1.78E+18,426.62,-38.31107218
Classroom,1.78E+18,426.735,-36.1233344
Classroom,1.78E+18,426.851,-26.42955406
Classroom,1.78E+18,426.9660002,-27.68919979
Classroom,1.78E+18,427.0819998,-30.98589897
Classroom,1.78E+18,427.1980002,-36.6658321
Classroom,1.78E+18,427.3139998,-36.29465928
Classroom,1.78E+18,427.429,-40.62273684
Classroom,1.78E+18,427.545,-42.88737638
Classroom,1.78E+18,427.66,-42.59660815
Classroom,1.78E+18,427.776,-43.15003668
Classroom,1.78E+18,427.891,-38.57698753
Classroom,1.78E+18,428.0060002,-36.75659457
Classroom,1.78E+18,428.1219998,-38.59951903
Classroom,1.78E+18,428.237,-37.94777169
Classroom,1.78E+18,428.353,-38.18110632
Classroom,1.78E+18,428.468,-39.65364604
Classroom,1.78E+18,428.584,-35.56488077
Classroom,1.78E+18,428.6979998,-31.80249179
Classroom,1.78E+18,428.8140002,-30.05198913
Classroom,1.78E+18,428.9299998,-35.61273703
Classroom,1.78E+18,429.045,-31.59858831
Classroom,1.78E+18,429.161,-33.77428322
Classroom,1.78E+18,429.276,-44.96529905
Classroom,1.78E+18,429.392,-44.33167209
Classroom,1.78E+18,429.507,-39.65364604
Classroom,1.78E+18,429.6220002,-36.05573959
Classroom,1.78E+18,429.7379998,-36.97837401
Classroom,1.78E+18,429.853,-32.83070167
Classroom,1.78E+18,429.968,-35.61273703
Classroom,1.78E+18,430.084,-34.89169339
Classroom,1.78E+18,430.199,-30.73599466
Classroom,1.78E+18,430.3139998,-32.62415823
Classroom,1.78E+18,430.4300002,-39.70473966
Classroom,1.78E+18,430.5459998,-45.95905474
Classroom,1.78E+18,430.661,-46.55831921
Classroom,1.78E+18,430.776,-46.84500825
Classroom,1.78E+18,430.892,-29.40227405
Classroom,1.78E+18,431.007,-27.5174483
Classroom,1.78E+18,431.1219998,-31.3306984
Classroom,1.78E+18,431.239,-32.04305559
Classroom,1.78E+18,431.3539998,-31.37968832
Classroom,1.78E+18,431.4700002,-32.6696342
Classroom,1.78E+18,431.585,-31.97965465
Classroom,1.78E+18,431.7,-35.92210788
Classroom,1.78E+18,431.815,-33.24694303
Classroom,1.78E+18,431.9299998,-42.17793001
Classroom,1.78E+18,432.0460002,-39.40259129
Classroom,1.78E+18,432.1619998,-35.40723779
Classroom,1.78E+18,432.277,-31.81281371
Classroom,1.78E+18,432.392,-33.87846305
Classroom,1.78E+18,432.508,-36.24290606
Classroom,1.78E+18,432.623,-35.93869985
Classroom,1.78E+18,432.7379998,-40.53771929
Classroom,1.78E+18,432.8540002,-32.98298684
Classroom,1.78E+18,432.969,-30.60020414
Classroom,1.78E+18,433.085,-35.56488077
Classroom,1.78E+18,433.2,-34.84763976
Classroom,1.78E+18,433.315,-37.78192628
Classroom,1.78E+18,433.4300002,-42.99897393
Classroom,1.78E+18,433.545,-34.28065942
Classroom,1.78E+18,433.661,-35.61273703
Classroom,1.78E+18,433.776,-33.93102533
Classroom,1.78E+18,433.892,-36.59389885
Classroom,1.78E+18,434.007,-32.02187048
Classroom,1.78E+18,434.1219998,-32.98298684
Classroom,1.78E+18,434.237,-40.76630853
Classroom,1.78E+18,434.353,-41.24236682
Classroom,1.78E+18,434.468,-37.5789757
Classroom,1.78E+18,434.583,-39.96481566
Classroom,1.78E+18,434.6979998,-34.87698401
Classroom,1.78E+18,434.8140002,-35.252405
Classroom,1.78E+18,434.929,-40.50956403
Classroom,1.78E+18,435.045,-34.89169339
Classroom,1.78E+18,435.161,-30.98589897
Classroom,1.78E+18,435.276,-33.78723757
Classroom,1.78E+18,435.391,-37.03471512
Classroom,1.78E+18,435.507,-46.22633397
Classroom,1.78E+18,435.6220002,-39.52721165
Classroom,1.78E+18,435.7379998,-40.8828994
Classroom,1.78E+18,435.853,-30.49307979
Classroom,1.78E+18,435.968,-37.8024846
Classroom,1.78E+18,436.084,-43.03649402
Classroom,1.78E+18,436.199,-39.08670595
Classroom,1.78E+18,436.3139998,-38.57698753
Classroom,1.78E+18,436.429,-43.38167413
Classroom,1.78E+18,436.544,-40.15161619
Classroom,1.78E+18,436.659,-37.9687268
Classroom,1.78E+18,436.775,-39.55235172
Classroom,1.78E+18,436.8899998,-44.5080414
Classroom,1.78E+18,437.0060002,-48.37053336
Classroom,1.78E+18,437.121,-40.31499197
Classroom,1.78E+18,437.236,-33.77428322
Classroom,1.78E+18,437.352,-34.73124418
Classroom,1.78E+18,437.467,-37.45944322
Classroom,1.78E+18,437.583,-39.55235172
Classroom,1.78E+18,437.6979998,-40.8828994
Classroom,1.78E+18,437.813,-47.02167651
Classroom,1.78E+18,437.928,-48.79779439
Classroom,1.78E+18,438.044,-39.78194808
Classroom,1.78E+18,438.159,-40.09783342
Classroom,1.78E+18,438.2739998,-45.251673
Classroom,1.78E+18,438.3900002,-42.9616152
Classroom,1.78E+18,438.505,-31.72035511
Classroom,1.78E+18,438.62,-38.9682063
Classroom,1.78E+18,438.735,-38.89787483
Classroom,1.78E+18,438.8499998,-37.74095502
Classroom,1.78E+18,438.965,-39.47714874
Classroom,1.78E+18,439.081,-41.365573
Classroom,1.78E+18,439.196,-40.34252255
Classroom,1.78E+18,439.311,-39.23107309
Classroom,1.78E+18,439.4259998,-38.94469914
Classroom,1.78E+18,439.5420002,-46.39074057
Classroom,1.78E+18,439.657,-37.2638068
Classroom,1.78E+18,439.773,-39.85984895
Classroom,1.78E+18,439.888,-40.0710664
Classroom,1.78E+18,440.003,-44.33167209
Classroom,1.78E+18,440.1180002,-42.00926666
Classroom,1.78E+18,440.2339998,-40.8828994
Classroom,1.78E+18,440.349,-34.86229949
Classroom,1.78E+18,440.464,-39.35323952
Classroom,1.78E+18,440.58,-46.50209966
Classroom,1.78E+18,440.6940002,-47.897255
Classroom,1.78E+18,440.8099998,-46.90349931
Classroom,1.78E+18,440.925,-46.84500825
Classroom,1.78E+18,441.04,-38.31107218
Classroom,1.78E+18,441.155,-34.03711385
Classroom,1.78E+18,441.272,-39.6282115
Classroom,1.78E+18,441.387,-47.20201287
Classroom,1.78E+18,441.5020002,-47.897255
Classroom,1.78E+18,441.619,-34.50303034
Classroom,1.78E+18,441.733,-32.56764606
Classroom,1.78E+18,441.848,-28.98221512
Classroom,1.78E+18,441.963,-30.17941278
Classroom,1.78E+18,442.079,-30.18797452
Classroom,1.78E+18,442.195,-30.98589897
Classroom,1.78E+18,442.3100002,-26.99198113
Classroom,1.78E+18,442.4259998,-31.23353979
Classroom,1.78E+18,442.541,-31.15658788
Classroom,1.78E+18,442.657,-30.49307979
Classroom,1.78E+18,442.772,-32.64686645
Classroom,1.78E+18,442.888,-38.64475814
Classroom,1.78E+18,443.004,-34.50303034
Classroom,1.78E+18,443.119,-35.67695832
Classroom,1.78E+18,443.2339998,-38.09553036
Classroom,1.78E+18,443.3500002,-39.50214413
Classroom,1.78E+18,443.4659998,-44.0736564
Classroom,1.78E+18,443.576,-37.40028824
Classroom,1.78E+18,443.692,-38.5097416
Classroom,1.78E+18,443.807,-36.79316679
Classroom,1.78E+18,443.9219998,-35.56488077
Classroom,1.78E+18,444.0380002,-37.74095502
Classroom,1.78E+18,444.1539998,-41.18141296
Classroom,1.78E+18,444.269,-37.78192628
Classroom,1.78E+18,444.369,-37.30258316
Classroom,1.78E+18,444.485,-40.26019122
Classroom,1.78E+18,444.6,-41.39664956
Classroom,1.78E+18,444.715,-46.01185666
Classroom,1.78E+18,444.831,-46.1722161
Classroom,1.78E+18,444.9459998,-40.45352584
Classroom,1.78E+18,445.061,-40.73740371
Classroom,1.78E+18,445.176,-42.5609371
Classroom,1.78E+18,445.292,-44.37542982
Classroom,1.78E+18,445.407,-42.00926666
Classroom,1.78E+18,445.5219998,-42.70450879
Classroom,1.78E+18,445.6380002,-42.99897393
Classroom,1.78E+18,445.7539998,-42.77719448
Classroom,1.78E+18,445.8700002,-42.66839277
Classroom,1.78E+18,445.985,-45.95905474
Classroom,1.78E+18,446.1,-45.3492683
Classroom,1.78E+18,446.216,-44.91847474
Classroom,1.78E+18,446.331,-40.97138122
Classroom,1.78E+18,446.4460002,-39.80783748
Classroom,1.78E+18,446.561,-41.7785084
Classroom,1.78E+18,446.676,-47.14148378
Classroom,1.78E+18,446.791,-41.15109569
Classroom,1.78E+18,446.907,-38.64475814
Classroom,1.78E+18,447.0220002,-40.20573406
Classroom,1.78E+18,447.137,-42.34993345
Classroom,1.78E+18,447.252,-44.37542982
Classroom,1.78E+18,447.368,-47.8317008
Classroom,1.78E+18,447.484,-48.09693942
Classroom,1.78E+18,447.6,-41.61735554
Classroom,1.78E+18,447.715,-42.77719448
Classroom,1.78E+18,447.8300002,-34.89169339
Classroom,1.78E+18,447.9459998,-40.79530986
Classroom,1.78E+18,448.061,-39.35323952
Classroom,1.78E+18,448.177,-44.24481247
Classroom,1.78E+18,448.292,-40.8828994
Classroom,1.78E+18,448.407,-42.17793001
Classroom,1.78E+18,448.523,-39.2553693
Classroom,1.78E+18,448.6380002,-38.15963316
Classroom,1.78E+18,448.753,-43.03649402
Classroom,1.78E+18,448.869,-39.37788035
Classroom,1.78E+18,448.985,-41.97592348
Classroom,1.78E+18,449.1,-43.57953895
Classroom,1.78E+18,449.216,-39.32866838
Classroom,1.78E+18,449.3299998,-45.3492683
Classroom,1.78E+18,449.4460002,-41.9427078
Classroom,1.78E+18,449.561,-42.52541194
Classroom,1.78E+18,449.676,-42.9616152
Classroom,1.78E+18,449.791,-41.9427078
Classroom,1.78E+18,449.9059998,-47.63795546
Classroom,1.78E+18,450.021,-46.39074057
Classroom,1.78E+18,450.137,-47.897255
Classroom,1.78E+18,450.252,-50.39602973
Classroom,1.78E+18,450.367,-41.74603774
Classroom,1.78E+18,450.4819998,-41.49055198
Classroom,1.78E+18,450.5980002,-42.04273834
Classroom,1.78E+18,450.7139998,-47.51115189
Classroom,1.78E+18,450.829,-39.80783748
Classroom,1.78E+18,450.945,-44.91847474
Classroom,1.78E+18,451.06,-38.66746636
Classroom,1.78E+18,451.176,-39.85984895
Classroom,1.78E+18,451.291,-45.30033358
Classroom,1.78E+18,451.4060002,-49.72105807
Classroom,1.78E+18,451.5219998,-37.82309171
Classroom,1.78E+18,451.637,-39.55235172
Classroom,1.78E+18,451.753,-39.42737274
Classroom,1.78E+18,451.868,-37.59905869
Classroom,1.78E+18,451.984,-46.44624166
Classroom,1.78E+18,452.099,-35.59675563
Classroom,1.78E+18,452.215,-35.77418944
Classroom,1.78E+18,452.3299998,-36.02213843
Classroom,1.78E+18,452.4460002,-36.92239601
Classroom,1.78E+18,452.561,-38.39880919
Classroom,1.78E+18,452.676,-41.64934781
Classroom,1.78E+18,452.793,-40.42564174
Classroom,1.78E+18,452.908,-44.33167209
Classroom,1.78E+18,453.023,-38.66746636
Classroom,1.78E+18,453.1379998,-39.2553693
Classroom,1.78E+18,453.2540002,-45.15516213
Classroom,1.78E+18,453.369,-41.12088387
Classroom,1.78E+18,453.484,-43.11202398
Classroom,1.78E+18,453.599,-44.0736564
Classroom,1.78E+18,453.7139998,-46.11843333
Classroom,1.78E+18,453.829,-46.96238693
Classroom,1.78E+18,453.945,-44.37542982
Classroom,1.78E+18,454.06,-45.90657186
Classroom,1.78E+18,454.175,-44.64270905
Classroom,1.78E+18,454.291,-45.80254799
Classroom,1.78E+18,454.4060002,-48.09693942
