Activity,time,seconds_elapsed,z,y,x
Cassroom,1.77575E+18,336.5727112,0,-0.001065264,0
Cassroom,1.77575E+18,338.5844248,0,0.001065264,-0.000532632
Cassroom,1.77575E+18,340.5963215,0.000532632,-0.001065264,0.000532632
Cassroom,1.77575E+18,342.6079739,0.004261058,-0.000532632,0.000532632
Cassroom,1.77575E+18,344.6192908,0.002130529,0.002130529,-0.001597897
Cassroom,1.77575E+18,346.6308518,-0.000532632,-0.000532632,-0.000532632
Cassroom,1.77575E+18,348.6424434,0.002130529,0,-0.000532632
Cassroom,1.77575E+18,350.6540349,0.000532632,0.000532632,0.000532632
Cassroom,1.77575E+18,352.665718,-0.000532632,0,0.000532632
Cassroom,1.77575E+18,354.677645,0.000532632,-0.000532632,-0.001065264
Cassroom,1.77575E+18,356.6896638,0.000532632,0,0
Cassroom,1.77575E+18,358.7015269,-0.000532632,-0.000532632,-0.002130529
Cassroom,1.77575E+18,360.7135144,0.000532632,0.001065264,0.000532632
Cassroom,1.77575E+18,362.7253801,0.000532632,0.001065264,-0.000532632
Cassroom,1.77575E+18,364.73752,0.001065264,0.001065264,-0.001065264
Cassroom,1.77575E+18,366.7488672,-0.001065264,0.000532632,0.003195793
Cassroom,1.77575E+18,368.7601621,0.001065264,0.000532632,0.000532632
Cassroom,1.77575E+18,370.7716006,0,-0.002130529,-0.001597897
Cassroom,1.77575E+18,372.7827649,0.001065264,0,-0.001597897
Cassroom,1.77575E+18,374.7941118,-0.000532632,-0.000532632,0
Cassroom,1.77575E+18,376.8053369,0.000532632,-0.000532632,-0.000532632
Cassroom,1.77575E+18,378.8168062,0.000532632,0.001065264,0.001065264
Cassroom,1.77575E+18,380.8283164,0.000532632,0.000532632,-0.001597897
Cassroom,1.77575E+18,382.8398774,0.000532632,-0.000532632,-0.001597897
Cassroom,1.77575E+18,384.8517134,0.001065264,0,-0.000532632
Cassroom,1.77575E+18,386.863488,0,0.000532632,0.001597897
Cassroom,1.77575E+18,388.8755679,-0.000532632,0.001065264,0
Cassroom,1.77575E+18,390.8879822,0,-0.000532632,-0.000532632
Cassroom,1.77575E+18,392.8999702,0.001065264,-0.001597897,-0.002130529
Cassroom,1.77575E+18,394.9118977,0.001065264,-0.002663161,-0.002663161
Cassroom,1.77575E+18,396.9238555,0,0.000532632,-0.001597897
Cassroom,1.77575E+18,398.9358132,0,0.001065264,0.000532632
Cassroom,1.77575E+18,400.9474353,0.001065264,0.001597897,-0.000532632
Cassroom,1.77575E+18,402.9589851,0.000532632,-0.002130529,-0.001065264
Cassroom,1.77575E+18,404.9708206,0.000532632,0,-0.000532632
Cassroom,1.77575E+18,406.9825032,-0.000532632,0.000532632,-0.001065264
Cassroom,1.77575E+18,408.9940942,0.001065264,0,0
Cassroom,1.77575E+18,411.0057163,0.00479369,-0.006391587,-0.005858955
Cassroom,1.77575E+18,413.0172236,0.001065264,0.001065264,-0.000532632
Cassroom,1.77575E+18,415.0287834,0.001065264,-0.000532632,0.000532632
Cassroom,1.77575E+18,417.0403738,0,0,-0.001597897
Cassroom,1.77575E+18,419.0520559,0.002663161,-0.004261058,-0.00479369
Cassroom,1.77575E+18,421.0637375,0,0.000532632,-0.001597897
Cassroom,1.77575E+18,423.0754014,-0.001065264,0,0
Cassroom,1.77575E+18,425.0868081,0,-0.000532632,0.001065264
Cassroom,1.77575E+18,427.0981841,-0.003195793,0.006391587,0.00479369
Cassroom,1.77575E+18,429.1093469,0.001065264,-0.000532632,0
Cassroom,1.77575E+18,431.1207229,0,-0.001065264,-0.000532632
Cassroom,1.77575E+18,433.1320989,0.001597897,-0.000532632,-0.000532632
Cassroom,1.77575E+18,435.1433818,0.001065264,-0.000532632,-0.001065264
Cassroom,1.77575E+18,437.1548198,0.001065264,-0.001065264,-0.002130529
Cassroom,1.77575E+18,439.1664717,0.003195793,0,-0.001065264
Cassroom,1.77575E+18,441.1783979,-0.000532632,0.001065264,0
