Activity,time,seconds_elapsed,level,frequency,capabilities,BSSID,SSID
Classroom,1.78E+18,440.016,-73,5240,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:36:50,eduroam
Classroom,1.78E+18,440.016,-63,5600,[RSN-OWE_TRANSITION-CCMP-128][ESS],9c:8c:d8:7e:e5:e2,tuguestwireless
Classroom,1.78E+18,440.016,-73,2412,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],9c:8c:d8:7e:f6:50,eduroam
Classroom,1.78E+18,440.016,-73,5240,[RSN-OWE-CCMP-128][RSN-OWE_TRANSITION-CCMP-128][ESS][MFPR][MFPC],1c:28:af:2e:36:53,(hidden SSID)
Classroom,1.78E+18,440.016,-63,5600,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],9c:8c:d8:7e:e5:e1,tusecurewireless
Classroom,1.78E+18,440.016,-73,5240,[RSN-OWE_TRANSITION-CCMP-128][ESS],1c:28:af:2e:36:52,tuguestwireless
Classroom,1.78E+18,440.016,-63,5600,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],9c:8c:d8:7e:e5:e0,eduroam
Classroom,1.78E+18,440.016,-71,5280,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],9c:8c:d8:7e:ae:40,eduroam
Classroom,1.78E+18,440.016,-71,5280,[RSN-OWE_TRANSITION-CCMP-128][ESS],9c:8c:d8:7e:ae:42,tuguestwireless
Classroom,1.78E+18,440.016,-64,5520,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],1c:28:af:2e:5f:74,tuiot
Classroom,1.78E+18,440.016,-64,5640,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],9c:8c:d8:7e:cb:74,tuiot
Classroom,1.78E+18,440.016,-63,5640,[RSN-OWE_TRANSITION-CCMP-128][ESS],9c:8c:d8:7e:cb:72,tuguestwireless
Classroom,1.78E+18,440.016,-63,5640,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],9c:8c:d8:7e:cb:71,tusecurewireless
Classroom,1.78E+18,440.016,-61,5280,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],9c:8c:d8:7e:f6:44,tuiot
Classroom,1.78E+18,440.016,-59,5300,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],9c:8c:d8:7e:e5:f4,tuiot
Classroom,1.78E+18,440.016,-60,5280,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],9c:8c:d8:7e:f6:40,eduroam
Classroom,1.78E+18,440.016,-64,5520,[RSN-OWE-CCMP-128][RSN-OWE_TRANSITION-CCMP-128][ESS][MFPR][MFPC],1c:28:af:2e:5f:73,(hidden SSID)
Classroom,1.78E+18,440.016,-77,5680,[RSN-OWE_TRANSITION-CCMP-128][ESS],9c:8c:d8:7e:ae:32,tuguestwireless
Classroom,1.78E+18,440.016,-64,5520,[RSN-OWE_TRANSITION-CCMP-128][ESS],1c:28:af:2e:5f:72,tuguestwireless
Classroom,1.78E+18,440.016,-59,5300,[RSN-OWE_TRANSITION-CCMP-128][ESS],9c:8c:d8:7e:e5:f2,tuguestwireless
Classroom,1.78E+18,440.016,-61,5280,[RSN-OWE_TRANSITION-CCMP-128][ESS],9c:8c:d8:7e:f6:42,tuguestwireless
Classroom,1.78E+18,440.016,-64,5520,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:5f:71,tusecurewireless
Classroom,1.78E+18,440.016,-77,5680,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],9c:8c:d8:7e:ae:34,tuiot
Classroom,1.78E+18,440.016,-60,5300,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],9c:8c:d8:7e:e5:f1,tusecurewireless
Classroom,1.78E+18,440.016,-61,5280,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],9c:8c:d8:7e:f6:41,tusecurewireless
Classroom,1.78E+18,440.016,-64,5520,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:5f:70,eduroam
Classroom,1.78E+18,440.016,-59,5300,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],9c:8c:d8:7e:e5:f0,eduroam
Classroom,1.78E+18,440.016,-75,5300,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],9c:8c:d8:7e:de:14,tuiot
Classroom,1.78E+18,440.016,-75,5300,[RSN-OWE_TRANSITION-CCMP-128][ESS],9c:8c:d8:7e:de:12,tuguestwireless
Classroom,1.78E+18,440.016,-77,5680,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],9c:8c:d8:7e:ae:30,eduroam
Classroom,1.78E+18,440.016,-75,5300,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],9c:8c:d8:7e:de:11,tusecurewireless
Classroom,1.78E+18,440.016,-77,5680,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],9c:8c:d8:7e:ae:31,tusecurewireless
Classroom,1.78E+18,440.016,-75,5300,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],9c:8c:d8:7e:de:10,eduroam
Classroom,1.78E+18,440.016,-71,5560,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],1c:28:af:2e:80:34,tuiot
Classroom,1.78E+18,440.016,-71,5660,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:14:d0,eduroam
Classroom,1.78E+18,440.016,-73,5560,[RSN-OWE-CCMP-128][RSN-OWE_TRANSITION-CCMP-128][ESS][MFPR][MFPC],1c:28:af:2e:80:33,(hidden SSID)
Classroom,1.78E+18,440.016,-71,5560,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:80:30,eduroam
Classroom,1.78E+18,440.016,-73,5560,[RSN-OWE_TRANSITION-CCMP-128][ESS],1c:28:af:2e:80:32,tuguestwireless
Classroom,1.78E+18,440.016,-73,5560,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:80:31,tusecurewireless
Classroom,1.78E+18,440.016,-67,5320,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],9c:8c:d8:7e:cb:84,tuiot
Classroom,1.78E+18,440.016,-67,5320,[RSN-OWE_TRANSITION-CCMP-128][ESS],9c:8c:d8:7e:cb:82,tuguestwireless
Classroom,1.78E+18,440.016,-81,5765,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:5d:b0,eduroam
Classroom,1.78E+18,440.016,-87,5620,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:34:b0,eduroam
Classroom,1.78E+18,440.016,-87,5620,[RSN-OWE_TRANSITION-CCMP-128][ESS],1c:28:af:2e:34:b2,tuguestwireless
Classroom,1.78E+18,440.016,-81,5620,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:34:b1,tusecurewireless
Classroom,1.78E+18,440.016,-77,5620,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],1c:28:af:2e:34:b4,tuiot
Classroom,1.78E+18,440.016,-81,5765,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],1c:28:af:2e:5d:b4,tuiot
Classroom,1.78E+18,440.016,-81,5765,[RSN-OWE-CCMP-128][RSN-OWE_TRANSITION-CCMP-128][ESS][MFPR][MFPC],1c:28:af:2e:5d:b3,(hidden SSID)
Classroom,1.78E+18,440.016,-87,5620,[RSN-OWE-CCMP-128][RSN-OWE_TRANSITION-CCMP-128][ESS][MFPR][MFPC],1c:28:af:2e:34:b3,(hidden SSID)
Classroom,1.78E+18,440.016,-81,5765,[RSN-OWE_TRANSITION-CCMP-128][ESS],1c:28:af:2e:5d:b2,tuguestwireless
Classroom,1.78E+18,440.016,-81,5765,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:5d:b1,tusecurewireless
Classroom,1.78E+18,440.016,-67,5320,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],9c:8c:d8:7e:cb:81,tusecurewireless
Classroom,1.78E+18,440.016,-67,5660,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],1c:28:af:2e:31:b4,tuiot
Classroom,1.78E+18,440.016,-68,5700,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],1c:28:af:2e:56:14,tuiot
Classroom,1.78E+18,440.016,-87,5600,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:a4:11,tusecurewireless
Classroom,1.78E+18,440.016,-68,5700,[RSN-OWE_TRANSITION-CCMP-128][ESS],1c:28:af:2e:56:12,tuguestwireless
Classroom,1.78E+18,440.016,-68,5700,[RSN-OWE-CCMP-128][RSN-OWE_TRANSITION-CCMP-128][ESS][MFPR][MFPC],1c:28:af:2e:56:13,(hidden SSID)
Classroom,1.78E+18,440.016,-68,5700,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:56:10,eduroam
Classroom,1.78E+18,440.016,-68,5700,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:56:11,tusecurewireless
Classroom,1.78E+18,440.016,-87,5785,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:b6:71,tusecurewireless
Classroom,1.78E+18,440.016,-61,5540,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],1c:28:af:2e:3d:b4,tuiot
Classroom,1.78E+18,440.016,-60,5260,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:1b:71,tusecurewireless
Classroom,1.78E+18,440.016,-61,5540,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:3d:b1,tusecurewireless
Classroom,1.78E+18,440.016,-81,5785,[RSN-OWE-CCMP-128][RSN-OWE_TRANSITION-CCMP-128][ESS][MFPR][MFPC],1c:28:af:2e:b6:73,(hidden SSID)
Classroom,1.78E+18,440.016,-60,5260,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:1b:70,eduroam
Classroom,1.78E+18,440.016,-61,5540,[RSN-OWE_TRANSITION-CCMP-128][ESS],1c:28:af:2e:3d:b2,tuguestwireless
Classroom,1.78E+18,440.016,-87,5785,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],1c:28:af:2e:b6:74,tuiot
Classroom,1.78E+18,440.016,-60,5260,[RSN-OWE_TRANSITION-CCMP-128][ESS],1c:28:af:2e:1b:72,tuguestwireless
Classroom,1.78E+18,440.016,-60,5260,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],1c:28:af:2e:1b:74,tuiot
Classroom,1.78E+18,440.016,-67,5660,[RSN-OWE_TRANSITION-CCMP-128][ESS],1c:28:af:2e:31:b2,tuguestwireless
Classroom,1.78E+18,440.016,-67,5660,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:31:b1,tusecurewireless
Classroom,1.78E+18,440.016,-67,5660,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:31:b0,eduroam
Classroom,1.78E+18,440.016,-69,5200,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],1c:28:af:2e:84:54,tuiot
Classroom,1.78E+18,440.016,-73,5745,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],1c:28:af:2e:b3:14,tuiot
Classroom,1.78E+18,440.016,-75,5620,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],9c:8c:d8:7e:d6:b0,eduroam
Classroom,1.78E+18,440.016,-66,5580,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],1c:28:af:2e:34:74,tuiot
Classroom,1.78E+18,440.016,-69,5200,[RSN-OWE-CCMP-128][RSN-OWE_TRANSITION-CCMP-128][ESS][MFPR][MFPC],1c:28:af:2e:84:53,(hidden SSID)
Classroom,1.78E+18,440.016,-69,5200,[RSN-OWE_TRANSITION-CCMP-128][ESS],1c:28:af:2e:84:52,tuguestwireless
Classroom,1.78E+18,440.016,-73,5745,[RSN-OWE_TRANSITION-CCMP-128][ESS],1c:28:af:2e:b3:12,tuguestwireless
Classroom,1.78E+18,440.016,-75,5620,[RSN-OWE_TRANSITION-CCMP-128][ESS],9c:8c:d8:7e:d6:b2,tuguestwireless
Classroom,1.78E+18,440.016,-69,5200,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:84:51,tusecurewireless
Classroom,1.78E+18,440.016,-73,5745,[RSN-OWE-CCMP-128][RSN-OWE_TRANSITION-CCMP-128][ESS][MFPR][MFPC],1c:28:af:2e:b3:13,(hidden SSID)
Classroom,1.78E+18,440.016,-75,5620,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],9c:8c:d8:7e:d6:b1,tusecurewireless
Classroom,1.78E+18,440.016,-69,5200,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:84:50,eduroam
Classroom,1.78E+18,440.016,-73,5745,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:b3:10,eduroam
Classroom,1.78E+18,440.016,-75,5620,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],9c:8c:d8:7e:d6:b4,tuiot
Classroom,1.78E+18,440.016,-73,5745,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:b3:11,tusecurewireless
Classroom,1.78E+18,440.016,-75,5620,[RSN-OWE-CCMP-128][RSN-OWE_TRANSITION-CCMP-128][ESS][MFPR][MFPC],9c:8c:d8:7e:d6:b3,(hidden SSID)
Classroom,1.78E+18,440.016,-77,2462,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],1c:28:af:2e:31:a4,tuiot
Classroom,1.78E+18,440.016,-87,5580,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:64:f1,tusecurewireless
Classroom,1.78E+18,440.016,-87,5580,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:64:f0,eduroam
Classroom,1.78E+18,440.016,-66,5580,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:34:71,tusecurewireless
Classroom,1.78E+18,440.016,-66,5580,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:34:70,eduroam
Classroom,1.78E+18,440.016,-66,5580,[RSN-OWE_TRANSITION-CCMP-128][ESS],1c:28:af:2e:34:72,tuguestwireless
Classroom,1.78E+18,440.016,-87,5580,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],1c:28:af:2e:64:f4,tuiot
Classroom,1.78E+18,440.016,-77,5785,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],9c:8c:d8:7e:21:31,tusecurewireless
Classroom,1.78E+18,440.016,-77,5785,[RSN-OWE_TRANSITION-CCMP-128][ESS],9c:8c:d8:7e:21:32,tuguestwireless
Classroom,1.78E+18,440.016,-81,5785,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],9c:8c:d8:7e:21:30,eduroam
Classroom,1.78E+18,440.016,-81,5320,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],1c:28:af:2e:73:d4,tuiot
Classroom,1.78E+18,440.016,-73,5180,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],9c:8c:d8:7e:d6:c1,tusecurewireless
Classroom,1.78E+18,440.016,-73,5180,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],9c:8c:d8:7e:d6:c0,eduroam
Classroom,1.78E+18,440.016,-73,5180,[RSN-OWE_TRANSITION-CCMP-128][ESS],9c:8c:d8:7e:d6:c2,tuguestwireless
Classroom,1.78E+18,440.016,-73,5180,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],9c:8c:d8:7e:d6:c4,tuiot
Classroom,1.78E+18,440.016,-42,5825,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],9c:8c:d8:7f:01:a4,tuiot
Classroom,1.78E+18,440.016,-81,5240,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],9c:8c:d8:7e:21:44,tuiot
Classroom,1.78E+18,440.016,-81,5240,[RSN-OWE_TRANSITION-CCMP-128][ESS],9c:8c:d8:7e:21:42,tuguestwireless
Classroom,1.78E+18,440.016,-42,5825,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],9c:8c:d8:7f:01:a1,tusecurewireless
Classroom,1.78E+18,440.016,-81,5320,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:73:d0,eduroam
Classroom,1.78E+18,440.016,-77,5240,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],9c:8c:d8:7e:21:40,eduroam
Classroom,1.78E+18,440.016,-42,5825,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],9c:8c:d8:7f:01:a0,eduroam
Classroom,1.78E+18,440.016,-87,5320,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:73:d1,tusecurewireless
Classroom,1.78E+18,440.016,-81,5240,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],9c:8c:d8:7e:21:41,tusecurewireless
Classroom,1.78E+18,440.016,-69,5805,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:2f:90,eduroam
Classroom,1.78E+18,440.016,-87,5320,[RSN-OWE_TRANSITION-CCMP-128][ESS],1c:28:af:2e:73:d2,tuguestwireless
Classroom,1.78E+18,440.016,-42,5825,[RSN-OWE_TRANSITION-CCMP-128][ESS],9c:8c:d8:7f:01:a2,tuguestwireless
Classroom,1.78E+18,440.016,-81,5320,[RSN-OWE-CCMP-128][RSN-OWE_TRANSITION-CCMP-128][ESS][MFPR][MFPC],1c:28:af:2e:73:d3,(hidden SSID)
Classroom,1.78E+18,440.016,-69,5805,[RSN-OWE_TRANSITION-CCMP-128][ESS],1c:28:af:2e:2f:92,tuguestwireless
Classroom,1.78E+18,440.016,-69,5805,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:2f:91,tusecurewireless
Classroom,1.78E+18,440.016,-68,5805,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],1c:28:af:2e:2f:94,tuiot
Classroom,1.78E+18,440.016,-77,2412,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],1c:28:af:2e:5f:64,tuiot
Classroom,1.78E+18,440.016,-68,5805,[RSN-OWE-CCMP-128][RSN-OWE_TRANSITION-CCMP-128][ESS][MFPR][MFPC],1c:28:af:2e:2f:93,(hidden SSID)
Classroom,1.78E+18,440.016,-81,5200,[RSN-OWE-CCMP-128][RSN-OWE_TRANSITION-CCMP-128][ESS][MFPR][MFPC],d0:d3:e0:8e:af:33,(hidden SSID)
Classroom,1.78E+18,440.016,-81,5200,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],d0:d3:e0:8e:af:34,tuiot
Classroom,1.78E+18,440.016,-81,5200,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],d0:d3:e0:8e:af:31,tusecurewireless
Classroom,1.78E+18,440.016,-81,5200,[RSN-OWE_TRANSITION-CCMP-128][ESS],d0:d3:e0:8e:af:32,tuguestwireless
Classroom,1.78E+18,440.016,-61,5680,[RSN-OWE-CCMP-128][RSN-OWE_TRANSITION-CCMP-128][ESS][MFPR][MFPC],9c:8c:d8:7e:f6:33,(hidden SSID)
Classroom,1.78E+18,440.016,-63,5680,[RSN-OWE_TRANSITION-CCMP-128][ESS],9c:8c:d8:7e:f6:32,tuguestwireless
Classroom,1.78E+18,440.016,-81,5200,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],d0:d3:e0:8e:af:30,eduroam
Classroom,1.78E+18,440.016,-63,5680,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],9c:8c:d8:7e:f6:34,tuiot
Classroom,1.78E+18,440.016,-63,5680,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],9c:8c:d8:7e:f6:31,tusecurewireless
Classroom,1.78E+18,440.016,-62,5680,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],9c:8c:d8:7e:f6:30,eduroam
Classroom,1.78E+18,440.016,-75,5500,[RSN-OWE-CCMP-128][RSN-OWE_TRANSITION-CCMP-128][ESS][MFPR][MFPC],9c:8c:d8:7e:de:03,(hidden SSID)
Classroom,1.78E+18,440.016,-75,5500,[RSN-OWE_TRANSITION-CCMP-128][ESS],9c:8c:d8:7e:de:02,tuguestwireless
Classroom,1.78E+18,440.016,-75,5500,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],9c:8c:d8:7e:de:01,tusecurewireless
Classroom,1.78E+18,440.016,-75,5500,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],9c:8c:d8:7e:de:00,eduroam
Classroom,1.78E+18,440.016,-41,5220,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],9c:8c:d8:7f:01:b0,eduroam
Classroom,1.78E+18,440.016,-42,5220,[RSN-OWE_TRANSITION-CCMP-128][ESS],9c:8c:d8:7f:01:b2,tuguestwireless
Classroom,1.78E+18,440.016,-42,5220,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],9c:8c:d8:7f:01:b1,tusecurewireless
Classroom,1.78E+18,440.016,-42,5220,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],9c:8c:d8:7f:01:b4,tuiot
Classroom,1.78E+18,440.016,-75,5500,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],9c:8c:d8:7e:de:04,tuiot
Classroom,1.78E+18,440.016,-87,5640,[RSN-OWE_TRANSITION-CCMP-128][ESS],1c:28:af:2e:60:12,tuguestwireless
Classroom,1.78E+18,440.016,-87,5640,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:60:11,tusecurewireless
Classroom,1.78E+18,440.016,-87,5640,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],1c:28:af:2e:60:14,tuiot
Classroom,1.78E+18,440.016,-87,5640,[RSN-OWE-CCMP-128][RSN-OWE_TRANSITION-CCMP-128][ESS][MFPR][MFPC],1c:28:af:2e:60:13,(hidden SSID)
Classroom,1.78E+18,440.016,-67,5540,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],1c:28:af:2e:18:94,tuiot
